applicant_id,default_risk,loan_approval_status
1665,0.36,1
1666,0.66,1
1667,0.56,1
1668,0.3,0
1669,0.98,1
1670,0.37,0
1671,0.26,1
1672,0.5,0
1673,0.44,0
1674,0.23,0
1675,0.27,0
1676,0.43,1
1677,0.2,0
1678,0.75,1
1679,0.59,0
1680,0.02,0
1681,0.66,1
1682,0.49,0
1683,0.35,1
1684,0.72,0
1685,0.96,1
1686,0.53,0
1687,0.85,0
1688,0.78,1
1689,0.46,0
1690,0.1,0
1691,0.56,1
1692,0.27,1
1693,0.76,1
1694,0.91,1
1695,0.9,1
1696,0.96,1
1697,0.73,1
1698,0.95,1
1699,0.52,0
1700,0.33,1
1701,0.07,0
1702,0.69,0
1703,0.37,1
1704,0.77,1
1705,0.61,1
1706,0.83,0
1707,0.06,1
1708,0.3,1
1709,0.09,1
1710,0,1
1711,0.54,0
1712,0.95,1
1713,0.04,0
1714,0.51,0
1715,0.53,0
1716,0.89,0
1717,0.19,1
1718,0.57,1
1719,0.52,0
1720,0.81,0
1721,0.78,1
1722,0.77,1
1723,0.87,1
1724,0.49,1
1725,0.23,1
1726,0.62,1
1727,0.76,1
1728,0.3,0
1729,0.92,0
1730,0.21,1
1731,0.31,1
1732,0.81,1
1733,0.3,0
1734,0.75,1
1735,0.81,1
1736,0.02,0
1737,0.75,1
1738,0.38,1
1739,0.5,1
1740,0.87,1
1741,0.92,0
1742,0.57,0
1743,0.75,0
1744,0.62,1
1745,0.98,0
1746,0.43,1
1747,0.57,1
1748,0.08,1
1749,0.41,0
1750,0.83,1
1751,0.38,1
1752,0.12,1
1753,0.83,0
1754,0.81,1
1755,0.56,0
1756,0.16,1
1757,0.57,0
1758,0.47,1
1759,0.15,1
1760,0.29,1
1761,0.03,1
1762,0.64,0
1763,0.78,1
1764,0.17,1
1765,0.64,1
1766,0.64,1
1767,0.89,0
1768,0.85,0
1769,0.26,0
1770,0.29,1
1771,0.86,1
1772,0.55,0
1773,0.57,0
1774,0.34,0
1775,0.7,0
1776,0.72,1
1777,0.65,1
1778,0.22,1
1779,0.66,0
1780,0.64,0
1781,0.08,1
1782,0.16,0
1783,0.6,1
1784,0.04,1
1785,0.83,1
1786,0.24,0
1787,0.6,1
1788,0.27,1
1789,0.35,1
1790,0.13,1
1791,0.95,1
1792,0.73,1
1793,0.14,1
1794,0.32,1
1795,0.09,1
1796,0.64,1
1797,0.59,1
1798,0.04,1
1799,0.79,1
1800,0.13,1
1801,0.24,1
1802,0.03,0
1803,0.31,1
1804,0.73,1
1805,0.94,0
1806,0.58,0
1807,0.65,0
1808,0.19,1
1809,0.45,1
1810,0.07,1
1811,0.13,1
1812,0.15,0
1813,0.59,1
1814,0.38,1
1815,0.02,1
1816,0.7,1
1817,0.68,1
1818,0.08,0
1819,0.96,1
1820,0.03,1
1821,0.1,1
1822,0.46,1
1823,0.02,1
1824,0.75,0
1825,0.98,1
1826,0.23,1
1827,0.38,1
1828,0.74,0
1829,0.15,0
1830,0.9,1
1831,0.65,0
1832,0.41,1
1833,0.64,1
1834,0.2,0
1835,0.9,0
1836,0.11,1
1837,0.89,0
1838,0.02,0
1839,0.29,1
1840,0.04,1
1841,0.61,1
1842,0.39,1
1843,0.89,0
1844,0.34,1
1845,0.6,0
1846,0.99,1
1847,0.42,1
1848,0.92,1
1849,0.87,0
1850,0.56,1
1851,0.35,1
1852,0.14,0
1853,0.14,0
1854,0.34,0
1855,0.14,0
1856,0.8,1
1857,0.51,0
1858,0.13,1
1859,0.53,1
1860,0.14,0
1861,0.82,0
1862,0.27,1
1863,0.27,1
1864,0.55,1
1865,0.83,0
1866,0.5,0
1867,0.53,1
1868,0.82,1
1869,0.68,1
1870,0.42,1
1871,0.1,0
1872,0.17,1
1873,0.91,1
1874,0.06,1
1875,0.92,0
1876,0.1,1
1877,0.71,1
1878,0.27,1
1879,0.91,1
1880,0.08,1
1881,0.88,0
1882,0.19,0
1883,0.83,0
1884,0.73,0
1885,0.62,1
1886,0.6,1
1887,0.65,1
1888,0.39,1
1889,0.66,0
1890,0.31,0
1891,0.06,1
1892,0.41,1
1893,0.28,0
1894,0.68,0
1895,0.37,1
1896,0.56,0
1897,0.38,1
1898,0.98,1
1899,0.58,1
1900,0.01,0
1901,0.81,1
1902,0.15,1
1903,0.19,1
1904,0.04,1
1905,0.6,0
1906,0.89,1
1907,0.67,0
1908,0.16,1
1909,0.89,1
1910,0.52,1
1911,0.95,1
1912,0.36,0
1913,0.49,0
1914,0.01,1
1915,0.68,1
1916,0.06,1
1917,0,0
1918,0.94,1
1919,0.84,1
1920,0.34,1
1921,0.35,1
1922,0.95,0
1923,0.46,1
1924,0.36,1
1925,0,0
1926,0.96,1
1927,0.92,1
1928,0.39,1
1929,0.73,1
1930,0.26,1
1931,0.78,1
1932,0.73,1
1933,0.94,1
1934,0.72,1
1935,0.13,1
1936,0.59,0
1937,0.62,1
1938,0.13,0
1939,0.08,1
1940,0.02,0
1941,0.2,1
1942,0.27,1
1943,0.44,0
1944,0.33,0
1945,0.27,0
1946,0.66,1
1947,0.11,1
1948,0.26,1
1949,0.45,1
1950,0.35,1
1951,0.66,1
1952,0.68,1
1953,0.18,1
1954,0.45,0
1955,0.01,0
1956,0.45,0
1957,0.75,1
1958,0.36,1
1959,0.46,1
1960,0.05,0
1961,0.06,1
1962,0.03,0
1963,0.66,0
1964,0.58,1
1965,0.14,0
1966,0.05,0
1967,0.21,1
1968,0.8,1
1969,0.53,1
1970,0.36,1
1971,0.87,1
1972,0.94,0
1973,0.85,1
1974,0.96,1
1975,0.72,1
1976,0.83,0
1977,0.06,1
1978,0.87,0
1979,0.09,0
1980,0.99,1
1981,0.36,1
1982,0.45,0
1983,0.58,0
1984,0.62,1
1985,0.07,1
1986,0.91,1
1987,0.51,0
1988,0.01,1
1989,0.15,1
1990,0.8,0
1991,0.25,0
1992,0.41,1
1993,0.33,1
1994,0.05,1
1995,0.58,0
1996,0.18,1
1997,0.81,1
1998,0.25,1
1999,0.33,1
2000,0.25,0
2001,0.01,1
2002,0.13,1
2003,0.53,0
2004,0.52,1
2005,0.22,1
2006,0.31,0
2007,0.47,1
2008,0.84,0
2009,0.39,1
2010,0.43,1
2011,0.11,1
2012,0.84,1
2013,0.84,0
2014,0.75,1
2015,0.47,1
2016,0.59,1
2017,0.64,0
2018,0.37,0
2019,0.2,1
2020,0.68,0
2021,0.3,1
2022,0.76,1
2023,0.26,1
2024,0.94,0
2025,0.48,1
2026,0.71,1
2027,0.03,0
2028,0.83,0
2029,0.06,1
2030,0.47,1
2031,0.31,1
2032,0.88,1
2033,0.65,0
2034,0.23,0
2035,0.73,1
2036,0.54,1
2037,0.92,1
2038,0.58,1
2039,0.39,1
2040,0.16,1
2041,0.19,0
2042,0.91,1
2043,0.18,1
2044,0.5,1
2045,0.28,0
2046,0.98,0
2047,0.48,1
2048,0.09,0
2049,0.45,1
2050,0.79,1
2051,0.13,1
2052,0.64,1
2053,0.83,1
2054,0.57,0
2055,0.09,0
2056,0.15,1
2057,0.31,1
2058,0.66,1
2059,0.73,1
2060,0.73,1
2061,0.36,1
2062,0.04,1
2063,0.87,0
2064,0.09,1
2065,0.74,0
2066,0.53,0
2067,0.67,1
2068,0.01,1
2069,0.63,1
2070,0.4,1
2071,0.24,0
2072,0.12,1
2073,0.03,1
2074,0.59,0
2075,0.64,0
2076,0.89,0
2077,0.84,1
2078,0.37,1
2079,0.25,0
2080,0.81,0
2081,0.52,1
2082,0.31,1
2083,0.22,1
2084,0.7,1
2085,0.69,1
2086,0.57,1
2087,0.91,1
2088,0.51,1
2089,0.92,0
2090,1,1
2091,0.2,0
2092,0.63,0
2093,0.38,1
2094,0.29,1
2095,0.58,1
2096,0.19,0
2097,0.85,0
2098,0.79,1
2099,0.23,0
2100,0.25,1
2101,0.16,1
2102,0.19,1
2103,0.15,1
2104,0.27,1
2105,0.62,0
2106,0.65,1
2107,0.54,0
2108,0.45,0
2109,0.75,1
2110,0.4,0
2111,0.56,1
2112,0.79,1
2113,0.14,1
2114,0.66,0
2115,0.21,1
2116,0.97,1
2117,0.62,1
2118,0.96,1
2119,0.82,1
2120,0.36,0
2121,0.12,0
2122,0.2,1
2123,0.86,0
2124,0.37,1
2125,0.7,0
2126,0.86,1
2127,0.83,1
2128,0.77,1
2129,0.77,0
2130,0.05,1
2131,0.6,1
2132,0.04,1
2133,0.59,0
2134,0.37,1
2135,0.38,0
2136,0.06,0
2137,0.44,1
2138,0.85,0
2139,0.1,1
2140,0.03,0
2141,0.83,0
2142,0.69,1
2143,0.9,0
2144,0.16,1
2145,0.36,1
2146,0.6,0
2147,0.46,1
2148,0.02,1
2149,0.74,1
2150,0.88,1
2151,0.99,1
2152,0.03,1
2153,0.71,0
2154,0.57,1
2155,0.93,1
2156,0.58,1
2157,0.72,1
2158,0.93,1
2159,0.64,0
2160,0.42,0
2161,0.89,1
2162,0.35,0
2163,0.32,1
2164,0.79,0
2165,0.26,1
2166,0.19,0
2167,0.37,1
2168,0.29,0
2169,0.32,0
2170,0.2,1
2171,0.98,1
2172,0.5,0
2173,0.87,1
2174,0.63,0
2175,0.28,1
2176,0.49,0
2177,0.95,1
2178,0.73,1
2179,0.47,0
2180,0.05,1
2181,0.52,1
2182,0.76,1
2183,0.58,1
2184,0.73,1
2185,0.85,0
2186,0.68,0
2187,0.97,1
2188,0.95,0
2189,0.26,1
2190,0.84,1
2191,0.92,0
2192,0.67,0
2193,0.18,1
2194,0.23,1
2195,0.95,1
2196,0.72,1
2197,0.07,1
2198,0.29,0
2199,0.92,1
2200,0.34,0
2201,0.81,1
2202,0.97,0
2203,0.61,1
2204,0.36,1
2205,0.98,0
2206,0.52,0
2207,0.04,1
2208,0.18,0
2209,0.99,1
2210,0.08,0
2211,0.59,0
2212,0.29,0
2213,0.73,1
2214,0.09,0
2215,0.46,1
2216,0.17,1
2217,0.21,0
2218,0.58,1
2219,0.15,0
2220,0.71,1
2221,0.37,0
2222,0.25,1
2223,0.67,0
2224,0.41,0
2225,0.25,0
2226,0.38,1
2227,0.42,1
2228,0.82,1
2229,0.99,0
2230,0.48,1
2231,0.97,0
2232,0.97,1
2233,0.96,0
2234,0.81,0
2235,0.98,1
2236,0.39,1
2237,0.36,0
2238,0.87,0
2239,0.83,1
2240,0.42,0
2241,0.41,0
2242,0.04,1
2243,0.35,1
2244,0.16,0
2245,0.88,1
2246,0.42,1
2247,0.22,0
2248,0.28,0
2249,0.26,1
2250,0.5,1
2251,0.45,1
2252,0.24,0
2253,0.11,1
2254,0.56,0
2255,0.35,0
2256,0.78,1
2257,0.38,1
2258,0.08,1
2259,0.33,1
2260,0.2,1
2261,0.49,0
2262,0.14,0
2263,0.78,0
2264,0.15,1
2265,0.36,1
2266,0.71,1
2267,0.93,1
2268,0.41,1
2269,0.83,1
2270,0.84,1
2271,0.35,1
2272,0.99,1
2273,0.47,1
2274,0.7,1
2275,0.21,0
2276,0.65,1
2277,0.78,0
2278,0.88,1
2279,0.09,0
2280,0.29,1
2281,0.35,1
2282,0.83,1
2283,0.43,1
2284,0.62,1
2285,0.99,1
2286,0.31,1
2287,0.08,0
2288,0.48,0
2289,0.96,1
2290,0.67,1
2291,0.79,1
2292,0.71,1
2293,0.24,1
2294,0.61,1
2295,0.35,1
2296,0.85,1
2297,0.25,1
2298,0.05,1
2299,0.46,1
2300,0.21,1
2301,0.28,0
2302,0.84,1
2303,0.13,1
2304,0.02,0
2305,0.54,0
2306,0.1,0
2307,0.11,1
2308,0.56,1
2309,0.91,1
2310,0.52,1
2311,0,1
2312,0.85,0
2313,0.12,1
2314,0.51,0
2315,0.61,0
2316,0.57,1
2317,0.72,1
2318,0.06,1
2319,0.63,0
2320,0.11,0
2321,0.74,1
2322,0.79,0
2323,0.43,1
2324,0.4,1
2325,0.12,0
2326,0.43,0
2327,0.99,0
2328,0.03,1
2329,0.29,0
2330,1,1
2331,0.71,1
2332,0.45,1
2333,0.93,0
2334,0.27,1
2335,0.66,1
2336,0.74,1
2337,0.71,1
2338,0.11,1
2339,0.2,1
2340,0.63,1
2341,0.82,0
2342,0.33,0
2343,0.42,1
2344,0.73,1
2345,0.59,0
2346,0.99,0
2347,0.87,1
2348,0.07,1
2349,0.86,1
2350,0.56,1
2351,0.02,0
2352,0.65,0
2353,0.52,0
2354,0.53,1
2355,0.09,0
2356,0.1,1
2357,0.96,0
2358,0.44,0
2359,0.02,1
2360,0.58,1
2361,0.28,1
2362,0.59,1
2363,0.86,1
2364,0.06,1
2365,0.12,1
2366,0.51,1
2367,0.01,1
2368,0.56,1
2369,0.42,1
2370,0.13,0
2371,0.02,1
2372,0.2,1
2373,0.86,1
2374,0.14,1
2375,0.62,1
2376,0.17,1
2377,0.45,1
2378,0.03,0
2379,0.81,1
2380,0.69,0
2381,0.41,0
2382,0.86,0
2383,0.87,1
2384,0.09,1
2385,0.68,0
2386,0.48,1
2387,0.92,1
2388,0.75,1
2389,0.72,0
2390,0.54,0
2391,0.81,1
2392,0.37,1
2393,1,1
2394,0.54,1
2395,0.06,1
2396,0.39,1
2397,0.49,1
2398,0.32,1
2399,0.91,1
2400,0.82,1
2401,0.39,1
2402,0.52,0
2403,0.13,1
2404,0.9,0
2405,0.01,1
2406,0.36,1
2407,0.98,1
2408,0.02,1
2409,0.64,0
2410,0.21,1
2411,0.84,1
2412,0.45,1
2413,0.06,1
2414,0.59,1
2415,0.65,0
2416,0.95,0
2417,0.2,1
2418,0.61,1
2419,0.75,1
2420,0.37,1
2421,0.48,1
2422,0.01,1
2423,0.81,1
2424,0.19,1
2425,0.65,1
2426,0.38,0
2427,0.21,1
2428,0.53,0
2429,0.23,1
2430,0.24,0
2431,0.59,1
2432,0.29,0
2433,0.47,0
2434,0.78,1
2435,0.4,0
2436,0.09,1
2437,0.36,1
2438,0.79,1
2439,0.42,1
2440,0.26,1
2441,0.54,1
2442,0.23,1
2443,0.85,0
2444,0.27,0
2445,0.11,1
2446,0.72,1
2447,0.53,1
2448,0.67,1
2449,0.02,1
2450,0.4,1
2451,0.27,1
2452,0.85,0
2453,0.85,1
2454,0.33,1
2455,0.38,1
2456,0.3,1
2457,0.24,1
2458,0.75,1
2459,0.73,0
2460,0.99,1
2461,0.4,0
2462,0.28,0
2463,0.79,1
2464,0.72,1
2465,0.12,1
2466,0.77,1
2467,0.91,1
2468,0.66,1
2469,0.28,1
2470,0.58,1
2471,0.23,1
2472,0.37,0
2473,0.01,0
2474,0.39,0
2475,0.76,0
2476,0.22,0
2477,0.87,1
2478,0.84,0
2479,0.8,1
2480,0.98,0
2481,0.07,1
2482,0.48,1
2483,0.48,0
2484,0.71,0
2485,0.47,1
2486,0.35,0
2487,0.58,1
2488,0.25,0
2489,0.54,1
2490,0.84,1
2491,0.34,1
2492,0.47,1
2493,0.33,0
2494,0.34,1
2495,0.26,1
2496,0.65,1
2497,0.82,1
2498,0.17,0
2499,0.6,1
2500,0.8,1
2501,0.57,0
2502,0.88,0
2503,0.32,1
2504,0.32,1
2505,0.24,0
2506,0.85,0
2507,0.23,0
2508,0.65,0
2509,0.61,0
2510,0.35,0
2511,0.31,1
2512,0.26,1
2513,0.96,1
2514,0.79,1
2515,0.23,1
2516,0.16,0
2517,0.16,1
2518,0.75,1
2519,0.39,1
2520,0.24,0
2521,0.42,1
2522,0.57,1
2523,0.18,1
2524,0.96,0
2525,0.76,0
2526,0.49,1
2527,0.08,0
2528,0.17,0
2529,0.49,1
2530,0.87,0
2531,0.74,0
2532,0.26,0
2533,0.38,0
2534,0.47,1
2535,0.81,0
2536,0.76,0
2537,0.49,0
2538,0.28,1
2539,0.03,0
2540,0.72,0
2541,0.93,1
2542,0.38,0
2543,0.77,0
2544,0.81,1
2545,0.99,1
2546,0.78,1
2547,0.82,1
2548,0.42,1
2549,0.72,1
2550,0.13,1
2551,0.26,1
2552,0.14,0
2553,0.8,0
2554,0.24,1
2555,0.42,1
2556,0.86,0
2557,0.99,1
2558,0.19,1
2559,0.37,1
2560,0.43,1
2561,0.01,0
2562,0.96,0
2563,0.95,1
2564,0.46,0
2565,0.62,1
2566,0.19,1
2567,0.66,1
2568,0.96,1
2569,0.95,0
2570,0.29,0
2571,0.53,1
2572,0.13,0
2573,0.17,1
2574,0.54,1
2575,0.66,1
2576,0.99,1
2577,0.35,0
2578,0.47,1
2579,0.69,1
2580,0.71,1
2581,0.44,1
2582,0.5,0
2583,0.93,1
2584,0.86,1
2585,0.29,1
2586,0.88,1
2587,0.1,1
2588,0.04,1
2589,0.8,1
2590,0.52,1
2591,0.03,0
2592,0.34,0
2593,0.53,1
2594,0.72,1
2595,0.22,1
2596,0.67,0
2597,0.75,1
2598,0.08,1
2599,0.81,1
2600,0.39,1
2601,0.68,1
2602,0.53,1
2603,0.46,0
2604,0.93,1
2605,0.26,1
2606,0.47,1
2607,0.1,1
2608,0.84,1
2609,0.85,0
2610,0.92,1
2611,0.86,0
2612,0.75,1
2613,0.26,1
2614,0.35,0
2615,0.13,1
2616,0.2,1
2617,0.31,1
2618,0.15,1
2619,0.38,0
2620,0.8,1
2621,0.96,0
2622,0.17,0
2623,0.51,1
2624,0.34,0
2625,0.86,1
2626,0.29,0
2627,0.52,1
2628,0.87,1
2629,0.97,1
2630,0.8,0
2631,0.32,1
2632,0.89,0
2633,0.78,1
2634,0.09,1
2635,0.57,1
2636,0.99,1
2637,0.59,0
2638,0.98,0
2639,0.86,0
2640,0.54,0
2641,0.82,1
2642,0.39,1
2643,0.72,0
2644,0.32,1
2645,0.18,1
2646,0.53,0
2647,0,0
2648,0.31,1
2649,0.27,1
2650,0.46,1
2651,0.71,1
2652,0.66,1
2653,0.86,1
2654,0.37,1
2655,0.45,0
2656,0.31,1
2657,0.32,1
2658,0.31,0
2659,0.37,1
2660,0.95,1
2661,0.4,1
2662,0.71,0
2663,0.86,1
2664,0.89,1
2665,0.81,0
2666,0.39,1
2667,0.91,1
2668,0.7,1
2669,0.06,0
2670,0.13,0
2671,0.34,1
2672,0.54,1
2673,0.23,0
2674,0.28,1
2675,0.87,0
2676,0.63,1
2677,0.9,0
2678,0.49,1
2679,0.45,1
2680,0.57,1
2681,0.5,1
2682,0.56,0
2683,0.58,0
2684,0.2,0
2685,0.46,1
2686,0.02,1
2687,0.26,1
2688,0.99,0
2689,0.8,1
2690,0.53,1
2691,0.76,1
2692,0.16,1
2693,0.4,1
2694,0.3,0
2695,0.76,0
2696,0.9,1
2697,0.1,1
2698,0.36,1
2699,0.86,0
2700,0.58,0
2701,0.61,1
2702,0.36,0
2703,0.89,1
2704,0.33,1
2705,0.48,0
2706,0.18,0
2707,0.63,1
2708,0.61,1
2709,0.64,1
2710,0.9,1
2711,0.1,1
2712,0.14,1
2713,0.17,1
2714,0.92,1
2715,0.65,0
2716,0.19,1
2717,0.16,1
2718,0.61,0
2719,0.82,0
2720,0.37,1
2721,0.17,0
2722,0.3,0
2723,0.24,1
2724,0.31,1
2725,0.32,1
2726,0.91,1
2727,0.43,1
2728,0.58,1
2729,0.11,1
2730,0.78,1
2731,0.89,0
2732,0.35,1
2733,0.62,1
2734,0.73,0
2735,0.22,1
2736,0.77,0
2737,0.6,0
2738,0.33,1
2739,0.3,0
2740,0.37,1
2741,0.27,0
2742,0.9,1
2743,0.81,1
2744,0.4,1
2745,0.94,0
2746,0.44,0
2747,0.84,1
2748,0.26,1
2749,0.52,0
2750,0.35,1
2751,0.38,0
2752,0.02,1
2753,0.51,0
2754,0.81,1
2755,0.62,1
2756,0.63,1
2757,0.08,1
2758,0.16,0
2759,0.4,1
2760,0.75,1
2761,0.5,0
2762,0.59,0
2763,0.3,1
2764,0.09,1
2765,0.22,1
2766,0.6,0
2767,0.17,0
2768,0.98,1
2769,0.11,1
2770,0.56,1
2771,0.82,1
2772,0.98,0
2773,0.91,0
2774,0.12,1
2775,0.6,1
2776,0.11,1
2777,0.84,1
2778,0.35,1
2779,0.35,1
2780,0.73,1
2781,0.18,1
2782,0.63,0
2783,0.99,0
2784,0.13,0
2785,0.84,0
2786,0.76,1
2787,0.13,0
2788,0.47,1
2789,0.83,0
2790,0.58,0
2791,0.28,0
2792,0.73,1
2793,0.56,0
2794,0.06,1
2795,0.64,1
2796,0.01,1
2797,0.05,1
2798,0.97,1
2799,0.43,0
2800,0.25,1
2801,0.18,1
2802,0.14,0
2803,0.43,1
2804,0.58,0
2805,0.66,1
2806,0.23,1
2807,0.41,0
2808,0.12,1
2809,0.95,1
2810,0.12,0
2811,0.98,1
2812,0.28,1
2813,0.28,0
2814,0.05,1
2815,0.82,1
2816,0.35,0
2817,0.82,1
2818,0.99,1
2819,0.27,1
2820,0.06,1
2821,0.77,0
2822,0.93,1
2823,0.27,1
2824,0.85,1
2825,0.62,1
2826,0.91,0
2827,0.87,1
2828,0.75,1
2829,0.73,1
2830,0.96,1
2831,0.81,1
2832,0.76,1
2833,0.06,1
2834,0.29,1
2835,0.23,1
2836,0.89,0
2837,0.35,0
2838,0.66,1
2839,0.45,1
2840,0.68,0
2841,0.01,1
2842,0.31,0
2843,0.69,0
2844,0.83,0
2845,0.19,1
2846,0.97,1
2847,0.34,0
2848,0.49,1
2849,0.46,0
2850,0.74,1
2851,0.26,0
2852,0.27,1
2853,0.34,1
2854,0.39,0
2855,0.81,1
2856,0.8,1
2857,0.55,1
2858,0.75,0
2859,0.96,0
2860,0.97,1
2861,0.47,0
2862,0.86,1
2863,0.2,0
2864,0.61,1
2865,0.73,1
2866,0.66,1
2867,0.61,1
2868,0.54,0
2869,0.86,1
2870,0.09,1
2871,0.95,0
2872,0.52,0
2873,0.85,0
2874,0.76,0
2875,0.59,0
2876,0.11,0
2877,0.96,0
2878,0.32,0
2879,0.97,0
2880,0.19,1
2881,0.76,1
2882,0.36,0
2883,0.89,1
2884,0.87,1
2885,0.8,0
2886,0.27,1
2887,0.15,1
2888,0.58,1
2889,0.95,0
2890,0.72,0
2891,0.02,1
2892,0.77,1
2893,0.56,0
2894,0.63,0
2895,0.07,1
2896,0.5,0
2897,0.72,1
2898,0.85,0
2899,0.98,1
2900,0.86,0
2901,0.94,1
2902,0.03,0
2903,0.61,0
2904,0.97,1
2905,0.89,1
2906,0.98,1
2907,0.27,1
2908,0.44,1
2909,0.08,1
2910,0.35,1
2911,0.19,1
2912,0.32,0
2913,0.64,1
2914,0.56,1
2915,0.9,1
2916,0.02,1
2917,0.42,0
2918,0.8,0
2919,0.87,1
2920,0.35,1
2921,0.55,1
2922,0.75,0
2923,0.44,0
2924,0.27,1
2925,0.7,1
2926,0.23,0
2927,0.56,0
2928,0.65,0
2929,1,0
2930,0.33,1
2931,0.97,1
2932,0.71,1
2933,0.54,1
2934,0.64,1
2935,0.37,0
2936,0.16,1
2937,0.92,1
2938,0.7,1
2939,0.03,0
2940,0.6,1
2941,0.25,1
2942,0.78,0
2943,0.56,1
2944,0.71,0
2945,0.43,1
2946,0.44,1
2947,0.4,1
2948,0.94,1
2949,0.86,1
2950,0.47,0
2951,0.85,0
2952,0.22,1
2953,0.97,0
2954,0.54,1
2955,0.07,1
2956,0.81,1
2957,0.86,0
2958,0.98,0
2959,0.57,1
2960,0.65,0
2961,0.35,1
2962,0.13,1
2963,0.11,1
2964,0.11,0
2965,0.4,0
2966,0.75,1
2967,0.88,0
2968,0.61,1
2969,0.34,0
2970,0.67,1
2971,0.09,1
2972,0.14,1
2973,0.05,0
2974,0.19,0
2975,0.31,1
2976,0.29,1
2977,0.77,0
2978,0.73,1
2979,0.2,0
2980,0.62,0
2981,0.54,1
2982,0.85,1
2983,0.12,1
2984,0.21,0
2985,0.31,1
2986,0.1,0
2987,0,1
2988,0.16,1
2989,0.32,0
2990,0.18,0
2991,0.95,1
2992,0.71,1
2993,0.44,1
2994,0.05,1
2995,0.07,1
2996,0.13,1
2997,0.5,1
2998,0.23,1
2999,0.64,0
3000,0.44,1
3001,0.99,1
3002,0.19,0
3003,0.85,1
3004,0.86,1
3005,0.06,1
3006,0.72,0
3007,0.77,0
3008,0.29,1
3009,0.1,1
3010,0.37,0
3011,0.71,1
3012,0.23,1
3013,0.16,1
3014,0.47,1
3015,0.99,1
3016,0.73,1
3017,0.92,0
3018,0.6,1
3019,0.49,1
3020,0.05,0
3021,0.05,0
3022,0.26,1
3023,0.64,1
3024,0.46,1
3025,0.08,1
3026,0.12,1
3027,0.94,0
3028,0.12,1
3029,0.46,0
3030,0.4,1
3031,0.91,1
3032,0.86,1
3033,0.12,0
3034,0.88,1
3035,0.72,1
3036,0.29,0
3037,0.9,1
3038,0.87,1
3039,0.01,0
3040,0.21,1
3041,0.07,0
3042,0.52,0
3043,0.49,0
3044,0.97,1
3045,0.51,0
3046,0.72,1
3047,0.33,1
3048,0.32,1
3049,0.97,1
3050,0.9,1
3051,0.49,1
3052,0.61,1
3053,0.88,1
3054,0.05,1
3055,0.27,0
3056,0.61,0
3057,0.33,1
3058,0.85,1
3059,0.25,1
3060,0.92,1
3061,0.42,1
3062,0.48,1
3063,0.49,1
3064,0.45,1
3065,0.74,1
3066,0.33,1
3067,0.12,1
3068,0.25,0
3069,0.79,0
3070,0.19,1
3071,0.02,1
3072,0.23,1
3073,0.04,1
3074,0.21,1
3075,0.03,0
3076,0.47,0
3077,0.94,0
3078,0.84,1
3079,0.17,1
3080,0.87,0
3081,0.06,0
3082,0.59,1
3083,0.16,1
3084,0.19,1
3085,0.9,1
3086,0.3,1
3087,0.74,0
3088,0.43,1
3089,0.32,1
3090,0.64,1
3091,0.34,1
3092,0.62,0
3093,0.57,1
3094,0.2,0
3095,0.97,1
3096,0.91,1
3097,0.2,1
3098,0.51,1
3099,0.69,1
3100,0.85,0
3101,0.43,1
3102,0.37,0
3103,0.79,0
3104,0.12,0
3105,0.05,1
3106,0.25,1
3107,0.04,0
3108,0.55,1
3109,0.54,1
3110,0.77,1
3111,0.65,1
3112,0.36,1
3113,0.01,0
3114,0.3,1
3115,0.31,1
3116,0.72,0
3117,0.09,0
3118,0.68,1
3119,0.69,0
3120,0.71,1
3121,0.89,1
3122,0.04,1
3123,0.86,1
3124,0.34,0
3125,0.59,1
3126,0.31,1
3127,0.6,1
3128,0.75,0
3129,0.6,0
3130,0.9,0
3131,0.02,0
3132,0.14,0
3133,0.23,1
3134,0.65,1
3135,0.9,1
3136,0.93,1
3137,0.85,0
3138,0.45,0
3139,0.06,1
3140,0.52,1
3141,0.02,1
3142,0.62,0
3143,0.72,1
3144,0.08,1
3145,0.35,1
3146,0.96,1
3147,0.43,0
3148,0.08,1
3149,0.41,0
3150,0.36,1
3151,0.2,0
3152,0.83,1
3153,0.67,1
3154,0.36,1
3155,0.15,0
3156,0.76,1
3157,0.68,1
3158,0.83,1
3159,0.81,0
3160,0.62,1
3161,0.82,1
3162,0.55,1
3163,0.41,0
3164,0.07,1
3165,0.88,1
3166,0.32,1
3167,0.17,0
3168,0.92,1
3169,0.56,0
3170,0.72,0
3171,0.49,1
3172,0.97,0
3173,0.47,0
3174,0.07,0
3175,0.65,1
3176,0.1,1
3177,0.58,1
3178,0.06,1
3179,0.58,0
3180,0.69,1
3181,0.89,1
3182,0.01,1
3183,0.93,1
3184,0.83,1
3185,0.84,1
3186,0.9,1
3187,0.13,0
3188,0.54,1
3189,0.75,0
3190,0.17,0
3191,0.85,0
3192,0.92,0
3193,0.67,0
3194,0.23,1
3195,0.69,1
3196,0.53,1
3197,0.5,0
3198,0.27,0
3199,0.58,0
3200,0.31,0
3201,1,1
3202,0.77,1
3203,0.14,1
3204,0.57,0
3205,0.77,1
3206,0.49,0
3207,0.15,0
3208,0.94,0
3209,0.51,1
3210,0.54,1
3211,0.19,1
3212,0.75,1
3213,0.48,1
3214,0.46,0
3215,0.4,1
3216,0.2,1
3217,0.31,1
3218,0.16,1
3219,0.37,0
